ID,con_count,trials.thisRepN,condition_tool,condition_unce,wins,lose,wins_total,lose_total,points_total_condition,points_total,score,mouse.time,response_time
IG09,3.0,77.0,WAIT,LOWU,109.0,0.0,8240.0,0.0,8240.0,21918.0,1.0,[1.1167534000005617],1126.2888999998104
IG09,3.0,78.0,WAIT,LOWU,106.0,0.0,8346.0,0.0,8346.0,22024.0,1.0,[0.4331067000002804],442.92700000014156
IG09,3.0,79.0,WAIT,LOWU,108.0,171.0,8454.0,0.0,8454.0,22132.0,1.0,[0.7843854000002466],793.3535000002012
IG09,3.0,80.0,WAIT,LOWU,81.0,104.0,8535.0,0.0,8535.0,22213.0,1.0,[0.6756946999994398],684.847200000193
IG09,3.0,81.0,WAIT,LOWU,119.0,0.0,8654.0,0.0,8654.0,22332.0,1.0,[0.567365200000495],576.777799999807
IG09,3.0,82.0,WAIT,LOWU,91.0,0.0,8745.0,0.0,8745.0,22423.0,1.0,[0.9486369999995077],958.4004999995232
IG09,3.0,83.0,WAIT,LOWU,35.0,0.0,8780.0,0.0,8780.0,22458.0,0.0,[0.5671373000004678],576.4191999996547
IG09,3.0,84.0,WAIT,LOWU,97.0,0.0,8877.0,0.0,8877.0,22555.0,1.0,[0.49913199999991775],509.6842000002507
IG09,3.0,85.0,WAIT,LOWU,107.0,306.0,8984.0,0.0,8984.0,22662.0,1.0,[0.566809199999625],576.3834000008646
IG09,3.0,86.0,WAIT,LOWU,114.0,0.0,9098.0,0.0,9098.0,22776.0,1.0,[0.6863639000002877],696.2046999996528
IG09,3.0,87.0,WAIT,LOWU,126.0,0.0,9224.0,0.0,9224.0,22902.0,1.0,[0.5487174999998388],558.6171000003815
IG09,3.0,88.0,WAIT,LOWU,128.0,208.0,9352.0,0.0,9352.0,23030.0,1.0,[0.4175428999997166],426.80199999990873
IG09,3.0,89.0,WAIT,LOWU,129.0,111.0,9481.0,0.0,9481.0,23159.0,1.0,[0.5832487999996374],592.8011999994051
IG09,3.0,90.0,WAIT,LOWU,84.0,283.0,9565.0,0.0,9565.0,23243.0,1.0,[0.9838674000002356],993.0786999994889
IG09,3.0,91.0,WAIT,LOWU,82.0,123.0,9647.0,0.0,9647.0,23325.0,1.0,[1.5171161999996912],1526.373499999987
IG09,3.0,92.0,WAIT,LOWU,123.0,124.0,9770.0,0.0,9770.0,23448.0,1.0,[0.38051720000021305],391.8678999999538
IG09,3.0,93.0,WAIT,LOWU,130.0,0.0,9900.0,0.0,9900.0,23578.0,1.0,[0.935065300000133],943.9087000000291
IG09,3.0,94.0,WAIT,LOWU,118.0,0.0,10018.0,0.0,10018.0,23696.0,1.0,[0.7834659000000102],792.7904000007547
IG09,3.0,95.0,WAIT,LOWU,110.0,0.0,10128.0,0.0,10128.0,23806.0,1.0,[0.7818304000002172],792.1145999999717
IG09,3.0,96.0,WAIT,LOWU,104.0,135.0,10232.0,0.0,10232.0,23910.0,1.0,[1.9506656000003204],1960.0256999991834
IG09,3.0,97.0,WAIT,LOWU,96.0,0.0,10328.0,0.0,10328.0,24006.0,1.0,[1.4340478000003714],1443.2325999997556
IG09,3.0,98.0,WAIT,LOWU,126.0,235.0,10454.0,0.0,10454.0,24132.0,1.0,[0.7911091000005399],800.709299999522
IG09,3.0,99.0,WAIT,LOWU,127.0,0.0,10581.0,0.0,10581.0,24259.0,1.0,[1.017411699999684],1026.3987000000197
IG09,4.0,0.0,WAIT,HIGU,44.0,0.0,44.0,0.0,44.0,24303.0,0.6666666666666666,[4.476873399999931],4487.402399999788
IG09,4.0,1.0,WAIT,HIGU,102.0,131.0,146.0,131.0,15.0,24274.0,0.0,[0.5487397999995665],558.059599999804
IG09,4.0,2.0,WAIT,HIGU,51.0,0.0,197.0,131.0,66.0,24325.0,0.3333333333333333,[0.5014424999999392],510.0917000002228
IG09,4.0,3.0,WAIT,HIGU,113.0,0.0,310.0,131.0,179.0,24438.0,1.0,[0.30090979999931733],309.7860999996774
IG09,4.0,4.0,WAIT,HIGU,106.0,0.0,416.0,131.0,285.0,24544.0,1.0,[0.6669689999998809],676.5014000001829
IG09,4.0,5.0,WAIT,HIGU,110.0,102.0,526.0,233.0,293.0,24552.0,1.0,[0.43315809999967314],442.45419999957085
IG09,4.0,6.0,WAIT,HIGU,65.0,80.0,591.0,313.0,278.0,24537.0,0.3333333333333333,[0.3168857000000571],326.49210000014864
IG09,4.0,7.0,WAIT,HIGU,70.0,0.0,661.0,313.0,348.0,24607.0,0.0,[0.38476039999932254],393.73470000037923
IG09,4.0,8.0,WAIT,HIGU,41.0,38.0,702.0,351.0,351.0,24610.0,0.6666666666666666,[0.7160778999996182],725.2769999995362
IG09,4.0,9.0,WAIT,HIGU,59.0,0.0,761.0,351.0,410.0,24669.0,0.6666666666666666,[1.8505068999993455],1859.7435000000987
IG09,4.0,10.0,WAIT,HIGU,45.0,30.0,806.0,381.0,425.0,24684.0,0.6666666666666666,[1.475475700000061],1488.9706000003498
IG09,4.0,11.0,WAIT,HIGU,50.0,0.0,856.0,381.0,475.0,24734.0,0.6666666666666666,[3.95053260000077],3959.7211999995634
IG09,4.0,12.0,WAIT,HIGU,32.0,39.0,888.0,420.0,468.0,24727.0,0.6666666666666666,[0.8006888999998409],809.7872999995016
IG09,4.0,13.0,WAIT,HIGU,44.0,0.0,932.0,420.0,512.0,24771.0,0.6666666666666666,[1.9341042000005473],1943.3701999993064
IG09,4.0,14.0,WAIT,HIGU,47.0,0.0,979.0,420.0,559.0,24818.0,0.6666666666666666,[2.048289399999703],2057.863199999789
IG09,4.0,15.0,WAIT,HIGU,40.0,43.0,1019.0,463.0,556.0,24815.0,0.6666666666666666,[0.8363711000001786],845.5825999996159
IG09,4.0,16.0,WAIT,HIGU,48.0,0.0,1067.0,463.0,604.0,24863.0,0.6666666666666666,[1.0496745000000374],1058.880900000222
IG09,4.0,17.0,WAIT,HIGU,45.0,22.0,1112.0,485.0,627.0,24886.0,0.6666666666666666,[0.7342076000004454],743.372599999886
IG09,4.0,18.0,WAIT,HIGU,36.0,0.0,1148.0,485.0,663.0,24922.0,0.6666666666666666,[1.4843614000001253],1499.539500000421
IG09,4.0,19.0,WAIT,HIGU,102.0,139.0,1250.0,624.0,626.0,24885.0,1.0,[0.33385809999981575],343.006000000285
IG09,4.0,20.0,WAIT,HIGU,94.0,101.0,1344.0,725.0,619.0,24878.0,1.0,[0.3989207000004171],408.5275999994483
IG09,4.0,21.0,WAIT,HIGU,109.0,131.0,1453.0,856.0,597.0,24856.0,1.0,[0.8996847999997044],909.2335999994539
IG09,4.0,22.0,WAIT,HIGU,55.0,0.0,1508.0,856.0,652.0,24911.0,0.6666666666666666,[0.8006446999997934],809.733599999221
IG09,4.0,23.0,WAIT,HIGU,34.0,38.0,1542.0,894.0,648.0,24907.0,0.6666666666666666,[1.3008675000000949],1310.0758000002243
IG09,4.0,24.0,WAIT,HIGU,41.0,49.0,1583.0,943.0,640.0,24899.0,0.6666666666666666,[0.6168813000003865],626.082799999509
IG09,4.0,25.0,WAIT,HIGU,77.0,315.0,1660.0,1258.0,402.0,24661.0,0.0,[0.3838946000005308],393.4025000000838
IG09,4.0,26.0,WAIT,HIGU,58.0,41.0,1718.0,1299.0,419.0,24678.0,0.6666666666666666,[0.5502827999998772],561.1643000005279
IG09,4.0,27.0,WAIT,HIGU,42.0,68.0,1760.0,1367.0,393.0,24652.0,0.3333333333333333,[2.06620329999987],2075.334799999604
IG09,4.0,28.0,WAIT,HIGU,38.0,0.0,1798.0,1367.0,431.0,24690.0,0.6666666666666666,[1.3622191000004022],1374.1505000006873
IG09,4.0,29.0,WAIT,HIGU,96.0,0.0,1894.0,1367.0,527.0,24786.0,1.0,[3.9187043000001722],3928.7591999999713
IG09,4.0,30.0,WAIT,HIGU,122.0,0.0,2016.0,1367.0,649.0,24908.0,1.0,[1.2420107999996617],1252.4895000006072
IG09,4.0,31.0,WAIT,HIGU,118.0,0.0,2134.0,1367.0,767.0,25026.0,1.0,[0.6495515999995405],659.0195000001695
IG09,4.0,32.0,WAIT,HIGU,130.0,227.0,2264.0,1594.0,670.0,24929.0,1.0,[1.117747999999665],1126.6336000000592
IG09,4.0,33.0,WAIT,HIGU,119.0,203.0,2383.0,1797.0,586.0,24845.0,1.0,[0.5833974000006492],592.5768000001553
IG09,4.0,34.0,WAIT,HIGU,113.0,0.0,2496.0,1797.0,699.0,24958.0,1.0,[1.500563499999771],1509.8196000000462
IG09,4.0,35.0,WAIT,HIGU,129.0,0.0,2625.0,1797.0,828.0,25087.0,1.0,[1.1838875999992524],1192.8991000002716
IG09,4.0,36.0,WAIT,HIGU,104.0,0.0,2729.0,1797.0,932.0,25191.0,1.0,[0.7012925999997606],710.3345000001136
IG09,4.0,37.0,WAIT,HIGU,99.0,0.0,2828.0,1797.0,1031.0,25290.0,1.0,[0.7512245999996594],760.2673000001814
IG09,4.0,38.0,WAIT,HIGU,130.0,142.0,2958.0,1939.0,1019.0,25278.0,1.0,[0.5998601000001145],609.0485000004992
IG09,4.0,39.0,WAIT,HIGU,56.0,0.0,3014.0,1939.0,1075.0,25334.0,0.6666666666666666,[3.616882400000577],3626.3301999997348
IG09,4.0,40.0,WAIT,HIGU,51.0,0.0,3065.0,1939.0,1126.0,25385.0,0.6666666666666666,[1.0338443000000552],1042.8160999999382
IG09,4.0,41.0,WAIT,HIGU,36.0,0.0,3101.0,1939.0,1162.0,25421.0,0.6666666666666666,[0.883605300000454],892.9915999998339
IG09,4.0,42.0,WAIT,HIGU,54.0,0.0,3155.0,1939.0,1216.0,25475.0,0.6666666666666666,[0.7554799999998068],764.4877000001725
IG09,4.0,43.0,WAIT,HIGU,32.0,33.0,3187.0,1972.0,1215.0,25474.0,0.6666666666666666,[1.2079547000003004],1217.226899998961
IG09,4.0,44.0,WAIT,HIGU,94.0,145.0,3281.0,2117.0,1164.0,25423.0,1.0,[0.43400840000049357],443.104300000472
IG09,4.0,45.0,WAIT,HIGU,104.0,102.0,3385.0,2219.0,1166.0,25425.0,1.0,[0.9000344999994923],910.0007000006735
IG09,4.0,46.0,WAIT,HIGU,87.0,108.0,3472.0,2327.0,1145.0,25404.0,1.0,[1.0495647999996436],1058.9884999999776
IG09,4.0,47.0,WAIT,HIGU,43.0,0.0,3515.0,2327.0,1188.0,25447.0,0.6666666666666666,[0.4495786000006774],459.0576000001747
IG09,4.0,48.0,WAIT,HIGU,121.0,0.0,3636.0,2327.0,1309.0,25568.0,1.0,[0.5508217999995395],559.908100000117
IG09,4.0,49.0,WAIT,HIGU,123.0,190.0,3759.0,2517.0,1242.0,25501.0,1.0,[0.5141722999997],528.0469999997877
IG09,4.0,50.0,WAIT,HIGU,45.0,28.0,3804.0,2545.0,1259.0,25518.0,0.6666666666666666,[0.4171339000004082],426.381400000304
IG09,4.0,51.0,WAIT,HIGU,108.0,0.0,3912.0,2545.0,1367.0,25626.0,1.0,[0.8835440000002563],892.6179999997839
IG09,4.0,52.0,WAIT,HIGU,123.0,0.0,4035.0,2545.0,1490.0,25749.0,1.0,[3.564940999999635],3575.2253999998793
IG09,4.0,53.0,WAIT,HIGU,105.0,0.0,4140.0,2545.0,1595.0,25854.0,1.0,[2.9332352999999785],2943.384200000204
IG09,4.0,54.0,WAIT,HIGU,107.0,116.0,4247.0,2661.0,1586.0,25845.0,1.0,[1.8846794000000955],1894.5567000000738
IG09,4.0,55.0,WAIT,HIGU,116.0,0.0,4363.0,2661.0,1702.0,25961.0,1.0,[0.7499260999993567],759.251900000032
IG09,4.0,56.0,WAIT,HIGU,101.0,114.0,4464.0,2775.0,1689.0,25948.0,1.0,[0.408644699999968],418.1334999992978
IG09,4.0,57.0,WAIT,HIGU,125.0,118.0,4589.0,2893.0,1696.0,25955.0,1.0,[0.7329367000002094],742.4290000002366
IG09,4.0,58.0,WAIT,HIGU,92.0,162.0,4681.0,3055.0,1626.0,25885.0,1.0,[1.2005222999996477],1210.0082999994047
IG09,4.0,59.0,WAIT,HIGU,100.0,0.0,4781.0,3055.0,1726.0,25985.0,1.0,[0.6835087999997995],692.8509999997914
IG09,4.0,60.0,WAIT,HIGU,123.0,0.0,4904.0,3055.0,1849.0,26108.0,1.0,[0.7172878999999739],726.5038999996614
IG09,4.0,61.0,WAIT,HIGU,109.0,0.0,5013.0,3055.0,1958.0,26217.0,1.0,[0.7496194999994259],759.3844000000972
IG09,4.0,62.0,WAIT,HIGU,102.0,0.0,5115.0,3055.0,2060.0,26319.0,1.0,[0.9166537000000972],926.0138000000734
IG09,4.0,63.0,WAIT,HIGU,129.0,113.0,5244.0,3168.0,2076.0,26335.0,1.0,[1.2326468999999634],1242.1322999999393
IG09,4.0,64.0,WAIT,HIGU,32.0,0.0,5276.0,3168.0,2108.0,26367.0,0.6666666666666666,[0.7494078999998237],759.1872000002768
IG09,4.0,65.0,WAIT,HIGU,52.0,22.0,5328.0,3190.0,2138.0,26397.0,0.6666666666666666,[3.0001573999998072],3009.714099999517
IG09,4.0,66.0,WAIT,HIGU,43.0,0.0,5371.0,3190.0,2181.0,26440.0,0.6666666666666666,[1.1173384999992777],1126.5267000007443
IG09,4.0,67.0,WAIT,HIGU,48.0,0.0,5419.0,3190.0,2229.0,26488.0,0.6666666666666666,[0.41728210000019317],426.52830000035465
IG09,4.0,68.0,WAIT,HIGU,58.0,67.0,5477.0,3257.0,2220.0,26479.0,0.6666666666666666,[0.4167692999999417],426.21710000000894
IG09,4.0,69.0,WAIT,HIGU,116.0,107.0,5593.0,3364.0,2229.0,26488.0,1.0,[0.30137139999987994],310.6414999999106
IG09,4.0,70.0,WAIT,HIGU,91.0,150.0,5684.0,3514.0,2170.0,26429.0,1.0,[0.35037759999977425],359.6685000001453
IG09,4.0,71.0,WAIT,HIGU,122.0,0.0,5806.0,3514.0,2292.0,26551.0,1.0,[0.5662832999996681],575.949499999173
IG09,4.0,72.0,WAIT,HIGU,120.0,0.0,5926.0,3514.0,2412.0,26671.0,1.0,[0.8006490000007034],809.8983999998309
IG09,4.0,73.0,WAIT,HIGU,86.0,197.0,6012.0,3711.0,2301.0,26560.0,1.0,[0.6669131000007837],676.4766000008676
IG09,4.0,74.0,WAIT,HIGU,102.0,133.0,6114.0,3844.0,2270.0,26529.0,1.0,[1.349491300000409],1359.487500000745
IG09,4.0,75.0,WAIT,HIGU,107.0,0.0,6221.0,3844.0,2377.0,26636.0,1.0,[1.029967299999953],1039.3400000003166
IG09,4.0,76.0,WAIT,HIGU,122.0,0.0,6343.0,3844.0,2499.0,26758.0,1.0,[0.9662949000003209],975.5717999995686
IG09,4.0,77.0,WAIT,HIGU,93.0,137.0,6436.0,3981.0,2455.0,26714.0,1.0,[0.38386369999989256],393.0349999999162
IG09,4.0,78.0,WAIT,HIGU,106.0,117.0,6542.0,4098.0,2444.0,26703.0,1.0,[0.33355459999984305],342.94870000029914
IG09,4.0,79.0,WAIT,HIGU,116.0,0.0,6658.0,4098.0,2560.0,26819.0,1.0,[0.6510434000001624],660.2742000008002
IG09,4.0,80.0,WAIT,HIGU,97.0,0.0,6755.0,4098.0,2657.0,26916.0,1.0,[0.3776396000002933],386.6481999994721
IG09,4.0,81.0,WAIT,HIGU,121.0,202.0,6876.0,4300.0,2576.0,26835.0,1.0,[0.48313690000031784],493.09969999990426
IG09,4.0,82.0,WAIT,HIGU,107.0,114.0,6983.0,4414.0,2569.0,26828.0,1.0,[0.7503499000004012],759.4282999997959
IG09,4.0,83.0,WAIT,HIGU,107.0,0.0,7090.0,4414.0,2676.0,26935.0,1.0,[0.7662045999995826],775.8279000001494
IG09,4.0,84.0,WAIT,HIGU,124.0,130.0,7214.0,4544.0,2670.0,26929.0,1.0,[0.8989228000000367],908.5288000006694
IG09,4.0,85.0,WAIT,HIGU,130.0,0.0,7344.0,4544.0,2800.0,27059.0,1.0,[1.3673213000001851],1376.417100000428
IG09,4.0,86.0,WAIT,HIGU,122.0,0.0,7466.0,4544.0,2922.0,27181.0,1.0,[0.8503789999995206],859.6509000000078
IG09,4.0,87.0,WAIT,HIGU,129.0,0.0,7595.0,4544.0,3051.0,27310.0,1.0,[0.7007747999996354],709.9023000001907
IG09,4.0,88.0,WAIT,HIGU,107.0,117.0,7702.0,4661.0,3041.0,27300.0,1.0,[0.7474855000000389],757.4041999995243
IG09,4.0,89.0,WAIT,HIGU,43.0,0.0,7745.0,4661.0,3084.0,27343.0,0.6666666666666666,[0.550557800000206],559.7830000005197
IG09,4.0,90.0,WAIT,HIGU,34.0,0.0,7779.0,4661.0,3118.0,27377.0,0.6666666666666666,[0.48308059999999386],492.36490000016056
IG09,4.0,91.0,WAIT,HIGU,50.0,25.0,7829.0,4686.0,3143.0,27402.0,0.6666666666666666,[0.4093145999995613],418.4803999995347
IG09,4.0,92.0,WAIT,HIGU,85.0,153.0,7914.0,4839.0,3075.0,27334.0,1.0,[0.33779880000020057],347.7720000001136
IG09,4.0,93.0,WAIT,HIGU,53.0,0.0,7967.0,4839.0,3128.0,27387.0,0.6666666666666666,[0.028137499999502324],37.27720000012778
IG09,4.0,94.0,WAIT,HIGU,105.0,131.0,8072.0,4970.0,3102.0,27361.0,1.0,[0.5167591999997967],525.8614000002854
IG09,4.0,95.0,WAIT,HIGU,30.0,0.0,8102.0,4970.0,3132.0,27391.0,0.6666666666666666,[0.3836731999999756],392.88870000001043
IG09,4.0,96.0,WAIT,HIGU,55.0,0.0,8157.0,4970.0,3187.0,27446.0,0.6666666666666666,[0.6172445999991396],626.5901000008453
IG09,4.0,97.0,WAIT,HIGU,45.0,42.0,8202.0,5012.0,3190.0,27449.0,0.6666666666666666,[0.7339281000004121],745.0375999999233
IG09,4.0,98.0,WAIT,HIGU,96.0,0.0,8298.0,5012.0,3286.0,27545.0,1.0,[0.3488827000001038],358.82689999998547
IG09,4.0,99.0,WAIT,HIGU,57.0,51.0,8355.0,5063.0,3292.0,27551.0,0.6666666666666666,[0.4674706000005244],476.64720000047237
IG10,1.0,0.0,WAIT,LOWU,77.0,0.0,77.0,0.0,77.0,947.0,0.6923076923076923,[5.200746099999378],5210.4020999977365
IG10,1.0,1.0,WAIT,LOWU,65.0,111.0,142.0,0.0,142.0,1012.0,0.1538461538461538,[1.3127328000009584],1323.3795000015525
IG10,1.0,2.0,WAIT,LOWU,42.0,0.0,184.0,0.0,184.0,1054.0,0.0,[1.1835309999987658],1192.7937000000384
IG10,1.0,3.0,WAIT,LOWU,88.0,163.0,272.0,0.0,272.0,1142.0,0.6923076923076923,[1.8477482000016607],1858.1990000020014
IG10,1.0,4.0,WAIT,LOWU,118.0,0.0,390.0,0.0,390.0,1260.0,1.0,[1.964502499999071],1975.2280000030296
IG10,1.0,5.0,WAIT,LOWU,100.0,0.0,490.0,0.0,490.0,1360.0,1.0,[0.8166042999982892],826.1848000001628
IG10,1.0,6.0,WAIT,LOWU,98.0,180.0,588.0,0.0,588.0,1458.0,1.0,[1.7901968999976816],1800.9361000003992
IG10,1.0,7.0,WAIT,LOWU,123.0,147.0,711.0,0.0,711.0,1581.0,1.0,[1.5135730000001786],1523.529899997753
IG10,1.0,8.0,WAIT,LOWU,126.0,0.0,837.0,0.0,837.0,1707.0,1.0,[1.199803300001804],1208.9676999967778
IG10,1.0,9.0,WAIT,LOWU,120.0,0.0,957.0,0.0,957.0,1827.0,1.0,[0.5152258000016445],525.2607999973698
IG10,1.0,10.0,WAIT,LOWU,38.0,31.0,995.0,0.0,995.0,1865.0,0.0,[1.1786678000025859],1188.3008000004338
IG10,1.0,11.0,WAIT,LOWU,94.0,107.0,1089.0,0.0,1089.0,1959.0,1.0,[0.6823865000005753],691.9766000028467
IG10,1.0,12.0,WAIT,LOWU,95.0,0.0,1184.0,0.0,1184.0,2054.0,1.0,[0.5166998999993666],526.1959999989485
IG10,1.0,13.0,WAIT,LOWU,123.0,125.0,1307.0,0.0,1307.0,2177.0,1.0,[0.6539541999991343],666.976099997526
IG10,1.0,14.0,WAIT,LOWU,103.0,141.0,1410.0,0.0,1410.0,2280.0,1.0,[0.7321424000001571],741.7155000002822
IG10,1.0,15.0,WAIT,LOWU,128.0,140.0,1538.0,0.0,1538.0,2408.0,1.0,[0.5789141000022937],590.468399997917
IG10,1.0,16.0,WAIT,LOWU,125.0,0.0,1663.0,0.0,1663.0,2533.0,1.0,[0.4991392000010819],509.02489999856334
IG10,1.0,17.0,WAIT,LOWU,130.0,0.0,1793.0,0.0,1793.0,2663.0,1.0,[0.7493796000017028],759.3401999984635
IG10,1.0,18.0,WAIT,LOWU,73.0,194.0,1866.0,0.0,1866.0,2736.0,0.6923076923076923,[0.8813864000003377],891.5550000019139
IG10,1.0,19.0,WAIT,LOWU,91.0,139.0,1957.0,0.0,1957.0,2827.0,1.0,[0.3649285999999847],375.341599999927
IG10,1.0,20.0,WAIT,LOWU,123.0,165.0,2080.0,0.0,2080.0,2950.0,1.0,[0.4312059000003501],441.2396000006702
IG10,1.0,21.0,WAIT,LOWU,102.0,0.0,2182.0,0.0,2182.0,3052.0,1.0,[0.36869310000111],377.83199999830686
IG10,1.0,22.0,WAIT,LOWU,81.0,126.0,2263.0,0.0,2263.0,3133.0,1.0,[0.7165602999994007],725.8122999991756
IG10,1.0,23.0,WAIT,LOWU,115.0,0.0,2378.0,0.0,2378.0,3248.0,1.0,[0.8484983000016655],858.3833000011509
IG10,1.0,24.0,WAIT,LOWU,55.0,50.0,2433.0,0.0,2433.0,3303.0,0.1538461538461538,[1.4520775999990292],1462.5565999995451
IG10,1.0,25.0,WAIT,LOWU,110.0,130.0,2543.0,0.0,2543.0,3413.0,1.0,[0.6639329999998154],674.4705000019167
IG10,1.0,26.0,WAIT,LOWU,95.0,0.0,2638.0,0.0,2638.0,3508.0,1.0,[0.462090500001068],471.2829999990063
IG10,1.0,27.0,WAIT,LOWU,114.0,0.0,2752.0,0.0,2752.0,3622.0,1.0,[0.29343169999992824],306.78550000081304
IG10,1.0,28.0,WAIT,LOWU,93.0,0.0,2845.0,0.0,2845.0,3715.0,1.0,[0.5646172000015213],575.1507999993628
IG10,1.0,29.0,WAIT,LOWU,114.0,162.0,2959.0,0.0,2959.0,3829.0,1.0,[0.43119420000221],441.31539999938104
IG10,1.0,30.0,WAIT,LOWU,122.0,143.0,3081.0,0.0,3081.0,3951.0,1.0,[0.519403099999181],528.1484000006458
IG10,1.0,31.0,WAIT,LOWU,94.0,150.0,3175.0,0.0,3175.0,4045.0,1.0,[0.364632699998765],374.628500001505
IG10,1.0,32.0,WAIT,LOWU,116.0,0.0,3291.0,0.0,3291.0,4161.0,1.0,[0.5336714000004577],542.8748000012711
IG10,1.0,33.0,WAIT,LOWU,98.0,0.0,3389.0,0.0,3389.0,4259.0,1.0,[0.6003213000003598],609.417799998424
IG10,1.0,34.0,WAIT,LOWU,122.0,0.0,3511.0,0.0,3511.0,4381.0,1.0,[0.6329485999995086],642.4760999979917
IG10,1.0,35.0,WAIT,LOWU,111.0,104.0,3622.0,0.0,3622.0,4492.0,1.0,[0.5946420999971451],604.7693000000436
IG10,1.0,36.0,WAIT,LOWU,116.0,141.0,3738.0,0.0,3738.0,4608.0,1.0,[0.7320385000020906],741.9055999998236
IG10,1.0,37.0,WAIT,LOWU,116.0,0.0,3854.0,0.0,3854.0,4724.0,1.0,[0.5498329999973066],565.8975000005448
IG10,1.0,38.0,WAIT,LOWU,126.0,0.0,3980.0,0.0,3980.0,4850.0,1.0,[0.6522530000002007],667.4946999992244
IG10,1.0,39.0,WAIT,LOWU,120.0,135.0,4100.0,0.0,4100.0,4970.0,1.0,[0.43401490000178455],443.17709999822546
IG10,1.0,40.0,WAIT,LOWU,87.0,140.0,4187.0,0.0,4187.0,5057.0,1.0,[0.4828950999981316],492.37580000050366
IG10,1.0,41.0,WAIT,LOWU,117.0,0.0,4304.0,0.0,4304.0,5174.0,1.0,[0.4646991999979946],474.93930000194814
IG10,1.0,42.0,WAIT,LOWU,109.0,0.0,4413.0,0.0,4413.0,5283.0,1.0,[0.800182599999971],809.5235000001267
IG10,1.0,43.0,WAIT,LOWU,81.0,171.0,4494.0,0.0,4494.0,5364.0,1.0,[0.5155986999998277],525.2177000002703
IG10,1.0,44.0,WAIT,LOWU,127.0,138.0,4621.0,0.0,4621.0,5491.0,1.0,[0.44795710000107647],458.3782000008505
IG10,1.0,45.0,WAIT,LOWU,107.0,116.0,4728.0,0.0,4728.0,5598.0,1.0,[0.31864130000030855],328.69189999846276
IG10,1.0,46.0,WAIT,LOWU,110.0,0.0,4838.0,0.0,4838.0,5708.0,1.0,[0.3673527999999351],377.70450000243727
IG10,1.0,47.0,WAIT,LOWU,118.0,0.0,4956.0,0.0,4956.0,5826.0,1.0,[0.2677213000024494],278.12600000109524
IG10,1.0,48.0,WAIT,LOWU,101.0,0.0,5057.0,0.0,5057.0,5927.0,1.0,[0.28224689999842667],291.5598000000464
IG10,1.0,49.0,WAIT,LOWU,96.0,106.0,5153.0,0.0,5153.0,6023.0,1.0,[0.3998372999994899],409.66910000133794
IG10,1.0,50.0,WAIT,LOWU,35.0,0.0,5188.0,0.0,5188.0,6058.0,0.0,[1.199885699999868],1209.6453999984078
IG10,1.0,51.0,WAIT,LOWU,124.0,0.0,5312.0,0.0,5312.0,6182.0,1.0,[0.4823056999994151],492.98080000153277
IG10,1.0,52.0,WAIT,LOWU,87.0,103.0,5399.0,0.0,5399.0,6269.0,1.0,[0.5152527999998711],524.9677000028314
IG10,1.0,53.0,WAIT,LOWU,129.0,0.0,5528.0,0.0,5528.0,6398.0,1.0,[0.39121890000023996],400.5023000027286
IG10,1.0,54.0,WAIT,LOWU,102.0,207.0,5630.0,0.0,5630.0,6500.0,1.0,[0.5990519000006316],608.7307999988552
IG10,1.0,55.0,WAIT,LOWU,93.0,0.0,5723.0,0.0,5723.0,6593.0,1.0,[0.4810010000001057],491.3678000011714
IG10,1.0,56.0,WAIT,LOWU,125.0,141.0,5848.0,0.0,5848.0,6718.0,1.0,[0.5655034000010346],575.0096999981906
IG10,1.0,57.0,WAIT,LOWU,125.0,143.0,5973.0,0.0,5973.0,6843.0,1.0,[0.41706820000035805],426.2524999976158
IG10,1.0,58.0,WAIT,LOWU,82.0,0.0,6055.0,0.0,6055.0,6925.0,1.0,[0.34829619999800343],358.23049999808427
IG10,1.0,59.0,WAIT,LOWU,96.0,0.0,6151.0,0.0,6151.0,7021.0,1.0,[0.28647730000011506],295.791000000434
IG10,1.0,60.0,WAIT,LOWU,118.0,0.0,6269.0,0.0,6269.0,7139.0,1.0,[0.4342719999986002],443.4200999967288
IG10,1.0,61.0,WAIT,LOWU,115.0,119.0,6384.0,0.0,6384.0,7254.0,1.0,[0.33148520000031567],341.56369999982417
IG10,1.0,62.0,WAIT,LOWU,116.0,0.0,6500.0,0.0,6500.0,7370.0,1.0,[0.29892779999863706],308.74799999943934
IG10,1.0,63.0,WAIT,LOWU,90.0,0.0,6590.0,0.0,6590.0,7460.0,1.0,[0.400131300000794],409.30180000222754
IG10,1.0,64.0,WAIT,LOWU,130.0,109.0,6720.0,0.0,6720.0,7590.0,1.0,[0.4995378999992681],508.9202999988338
IG10,1.0,65.0,WAIT,LOWU,121.0,167.0,6841.0,0.0,6841.0,7711.0,1.0,[0.44435209999937797],455.31530000153
IG10,1.0,66.0,WAIT,LOWU,130.0,119.0,6971.0,0.0,6971.0,7841.0,1.0,[0.3810057999980927],391.5683999984758
IG10,1.0,67.0,WAIT,LOWU,102.0,186.0,7073.0,0.0,7073.0,7943.0,1.0,[0.3837475000000268],392.7704999987036
IG10,1.0,68.0,WAIT,LOWU,110.0,168.0,7183.0,0.0,7183.0,8053.0,1.0,[0.3501226000007591],359.5400000013178
IG10,1.0,69.0,WAIT,LOWU,121.0,0.0,7304.0,0.0,7304.0,8174.0,1.0,[0.44979809999858844],459.01140000205487
